date,ind,maxtp,ind.1,mintp,igmin,gmin,ind.2,rain,cbl,wdsp,ind.3,hm,ind.4,ddhm,ind.5,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad,file_name
04-Sep-10,0,20.2,0,12.5, , ,0,1.3,1009.5,5.4,0,12,0,100,0,18, , , , , , ,1545,dly1875_galway-athenry.csv
05-Sep-10,0,19.1,0,10.4, , ,0,2.7,1001.8,7.9,0,15,0,110,0,25, , , , , , ,860,dly1875_galway-athenry.csv
06-Sep-10,0,17.3,0,13, , ,0,32.6,992.2,4.7,0,13,0,120,0,21, , , , , , ,607,dly1875_galway-athenry.csv
07-Sep-10,0,16.8,0,12.5, , ,0,7.9,989.5,6.1,0,14,0,230,0,21, , , , , , ,966,dly1875_galway-athenry.csv
08-Sep-10,0,17.3,0,12.5, , ,0,9.9,997,7.6,0,15,0,230,0,22, , , , , , ,1224,dly1875_galway-athenry.csv
09-Sep-10,0,18,0,12.6, , ,0,19.2,1006.3,7,0,13,0,210,0,19, , , , , , ,1034,dly1875_galway-athenry.csv
10-Sep-10,0,18.3,0,13.2, , ,0,4.7,1003.7,6.7,0,15,0,220,0,22, , , , , , ,1085,dly1875_galway-athenry.csv
11-Sep-10,0,16.8,0,9.5, , ,0,11.6,1009.2,6.5,0,14,0,280,0,43, , , , , , ,1343,dly1875_galway-athenry.csv
12-Sep-10,0,16.1,0,6.2, , ,0,0.2,1018.6,6.9,0,15,0,230,0,22, , , , , , ,874,dly1875_galway-athenry.csv
13-Sep-10,0,17.5,0,14, , ,0,16.5,1013.8,14.6,0,23,0,220,0,37, , , , , , ,227,dly1875_galway-athenry.csv
14-Sep-10,0,16.3,0,10.5, , ,0,5.2,1009.8,11.5,0,20,0,270,0,31, , , , , , ,1163,dly1875_galway-athenry.csv
15-Sep-10,0,16.6,0,10, , ,0,0,1009.8,10.6,0,17,0,300,0,27, , , , , , ,1140,dly1875_galway-athenry.csv
16-Sep-10,0,16.4,0,8.1, , ,0,4.1,1012.5,5.1,0,11,0,290,0,17, , , , , , ,1032,dly1875_galway-athenry.csv
17-Sep-10,0,15,0,6, , ,0,0.1,1016,4.2,0,9,0,320,0,13, , , , , , ,1178,dly1875_galway-athenry.csv
18-Sep-10,0,14.7,0,7.3, , ,0,4,1012,8.2,0,16,0,210,0,25, , , , , , ,379,dly1875_galway-athenry.csv
19-Sep-10,0,17.4,0,13.1, , ,0,8.6,1004.5,8.5,0,16,0,240,0,23, , , , , , ,638,dly1875_galway-athenry.csv
20-Sep-10,0,18.6,0,12.7, , ,0,0.3,1004.7,8,0,15,0,230,0,22, , , , , , ,1310,dly1875_galway-athenry.csv
21-Sep-10,0,18.5,0,12.8, , ,0,2,1006.3,8.1,0,12,0,170,0,22, , , , , , ,533,dly1875_galway-athenry.csv
22-Sep-10,0,18.4,0,12.6, , ,0,14.9,1003.2,5.8,0,13,0,230,0,20, , , , , , ,1088,dly1875_galway-athenry.csv
23-Sep-10,0,14.1,0,11.1, , ,0,4.4,1003.8,10.1,0,17,0,320,0,24, , , , , , ,733,dly1875_galway-athenry.csv
24-Sep-10,0,14.4,0,7.6, , ,0,0,1012.2,7.5,0,12,0,0,0,20, , , , , , ,1189,dly1875_galway-athenry.csv
25-Sep-10,0,12.6,0,7.5, , ,0,0,1017.8,3.1,0,7,0,30,0,12, , , , , , ,855,dly1875_galway-athenry.csv
26-Sep-10,0,11.7,0,7.6, , ,0,0,1013.5,4,0,8,0,170,0,12, , , , , , ,652,dly1875_galway-athenry.csv
27-Sep-10,0,16,0,7.2, , ,0,0,1008.4,7.3,0,11,0,100,0,17, , , , , , ,990,dly1875_galway-athenry.csv
28-Sep-10,0,15.2,0,4.8, , ,0,3.5,1006.2,4.6,0,8,0,180,0,17, , , , , , ,453,dly1875_galway-athenry.csv
29-Sep-10,0,16.4,0,4.8, , ,0,0.4,1007.8,4.3,0,11,0,230,0,16, , , , , , ,1325,dly1875_galway-athenry.csv
30-Sep-10,0,16.2,0,8.8, , ,0,0.9,998.5,6.4,0,12,0,140,0,18, , , , , , ,859,dly1875_galway-athenry.csv
01-Oct-10,0,14.2,0,8.6, , ,0,4.3,987.1,10.6,0,19,0,250,0,32, , , , , , ,1030,dly1875_galway-athenry.csv
02-Oct-10,0,14.4,0,9.4, , ,0,0.7,988.1,7.5,0,14,0,180,0,22, , , , , , ,757,dly1875_galway-athenry.csv
03-Oct-10,0,16.3,0,6.3, , ,0,0.1,988.2,6,0,15,0,240,0,21, , , , , , ,1275,dly1875_galway-athenry.csv
04-Oct-10,0,14.9,0,7.5, , ,0,2.1,986.8,10,0,19,0,170,0,32, , , , , , ,528,dly1875_galway-athenry.csv
05-Oct-10,0,14.3,0,7.5, , ,0,4.3,985.7,10.1,0,18,0,220,0,29, , , , , , ,988,dly1875_galway-athenry.csv
06-Oct-10,0,15.2,0,6.8, , ,0,1.5,995.1,7.8,0,15,0,230,0,23, , , , , , ,1113,dly1875_galway-athenry.csv
07-Oct-10,0,17.2,0,10.5, , ,0,0.4,1002.6,11,0,19,0,140,0,26, , , , , , ,1038,dly1875_galway-athenry.csv
08-Oct-10,0,19.3,0,13.3, , ,0,0.1,1002.5,11.3,0,18,0,90,0,27, , , , , , ,346,dly1875_galway-athenry.csv
09-Oct-10,0,17.4,0,12.8, , ,0,0,1006.6,12.4,0,17,0,70,0,26, , , , , , ,623,dly1875_galway-athenry.csv
10-Oct-10,0,13.6,0,9.4, , ,0,0,1011,7.6,0,12,0,80,0,18, , , , , , ,253,dly1875_galway-athenry.csv
11-Oct-10,0,17.6,0,7, , ,0,0.1, ,5.3,0,10,0,60,0,15, , , , , , ,1047,dly1875_galway-athenry.csv
12-Oct-10,0,16.2,0,3.3, , ,0,0.2, ,3.2,0,6,0,70,0,10, , , , , , ,937,dly1875_galway-athenry.csv
13-Oct-10,0,9,0,2.9, , ,0,0.1,1019,2.8,0,5,0,40,0,8, , , , , , ,410,dly1875_galway-athenry.csv
14-Oct-10,0,11.2,0,7.8, , ,0,0,1020.2,2.7,0,5,0,310,0,10, , , , , , ,300,dly1875_galway-athenry.csv
15-Oct-10,0,15.4,0,7.2, , ,0,1.2,1019.5,5.7,0,12,0,290,0,18, , , , , , ,574,dly1875_galway-athenry.csv
16-Oct-10,0,14,0,1.7, , ,0,0.2,1020.8,2.6,0,6,0,60,0,9, , , , , , ,1080,dly1875_galway-athenry.csv
17-Oct-10,0,13.9,0,1.1, , ,0,1.2,1020.8,5.3,0,13,0,230,0,21, , , , , , ,508,dly1875_galway-athenry.csv
18-Oct-10,0,13.4,0,8.3, , ,0,0.5,1016.1,7.7,0,15,0,270,0,23, , , , , , ,404,dly1875_galway-athenry.csv
19-Oct-10,0,12.3,0,2.3, , ,0,1.7,1014.9,6.9,0,17,0,310,0,26, , , , , , ,705,dly1875_galway-athenry.csv
20-Oct-10,0,11,0,-1.4, , ,0,1.5,1019.4,3.8,0,9,0,210,0,16, , , , , , ,832,dly1875_galway-athenry.csv
21-Oct-10,0,12.9,0,1.2, , ,0,0.5,1016.3,4.8,0,12,0,240,0,18, , , , , , ,662,dly1875_galway-athenry.csv
22-Oct-10,0,11.8,0,3.2, , ,0,6.9,1007.3,6.1,0,13,0,210,0,20, , , , , , ,252,dly1875_galway-athenry.csv
23-Oct-10,0,12.5,0,3.1, , ,0,8.3,1004.2,5.4,0,10,0,300,0,19, , , , , , ,764,dly1875_galway-athenry.csv
24-Oct-10,0,11.1,0,-3.1, , ,0,0,1015.7,2.6,0,7,0,10,0,10, , , , , , ,903,dly1875_galway-athenry.csv
25-Oct-10,0,11.5,0,-0.8, , ,0,0.8,1015.3,8.3,0,15,0,180,0,25, , , , , , ,527,dly1875_galway-athenry.csv
26-Oct-10,0,15.9,0,11.5, , ,0,11.6,1004.8,11.9,0,17,0,220,0,28, , , , , , ,92,dly1875_galway-athenry.csv
27-Oct-10,0,12.8,0,7.5, , ,0,4.5,1003.6,9.6,0,19,0,220,0,36, , , , , , ,405,dly1875_galway-athenry.csv
28-Oct-10,0,14.7,0,6.9, , ,0,3.1,995.6,10.7,0,18,0,180,0,30, , , , , , ,210,dly1875_galway-athenry.csv
29-Oct-10,0,12,0,6.6, , ,0,15.5,983.3,6.5,0,15,0,190,0,24, , , , , , ,108,dly1875_galway-athenry.csv
30-Oct-10,0,13,0,4.8, , ,0,0.4,986.4,4.6,0,8,0,190,0,12, , , , , , ,671,dly1875_galway-athenry.csv
31-Oct-10,0,10.9,0,1, , ,0,0.1,999.2,5.3,0,9,0,10,0,14, , , , , , ,295,dly1875_galway-athenry.csv
01-Nov-10,0,13.8,0,0.8, , ,0,4.1,1003.7,9.4,0,21,0,230,0,35, , , , , , ,96,dly1875_galway-athenry.csv
02-Nov-10,0,13.3,0,10.1, , ,0,17.3,996.4,15.2,0,25,0,230,0,41, , , , , , ,78,dly1875_galway-athenry.csv
03-Nov-10,0,14.6,0,8.9, , ,0,8.1,1001.5,8.2,0,24,0,230,0,35, , , , , , ,213,dly1875_galway-athenry.csv
04-Nov-10,0,14.9,0,10.8, , ,0,8.8,1006.4,15.6,0,23,0,230,0,38, , , , , , ,74,dly1875_galway-athenry.csv
05-Nov-10,0,11.6,0,6.7, , ,0,8,1013,7,0,12,0,230,0,18, , , , , , ,140,dly1875_galway-athenry.csv
06-Nov-10,0,8.9,0,0.6, , ,0,3.2,1013.2,5.1,0,12,0,320,0,17, , , , , , ,392,dly1875_galway-athenry.csv
07-Nov-10,0,8.5,0,-0.8, , ,0,10.9,990.2,9,0,21,0,180,0,34, , , , , , ,303,dly1875_galway-athenry.csv
08-Nov-10,0,10.4,0,4.7, , ,0,6.5,962.2,6.3,0,13,0,10,0,22, , , , , , ,400,dly1875_galway-athenry.csv
09-Nov-10,0,9.3,0,-0.2, , ,0,0.4,981.4,9,0,16,0,10,0,28, , , , , , ,519,dly1875_galway-athenry.csv
10-Nov-10,0,8.5,0,-3.6, , ,0,2.6,987.8,6.2,0,16,0,160,0,26, , , , , , ,410,dly1875_galway-athenry.csv
11-Nov-10,0,12.2,0,6.6, , ,0,6.8,975.9,20.7,0,31,0,240,0,53, , , , , , ,286,dly1875_galway-athenry.csv
12-Nov-10,0,10.3,0,4.8, , ,0,4.4,984.2,8.9,0,19,0,260,0,32, , , , , , ,305,dly1875_galway-athenry.csv
13-Nov-10,0,5.8,0,-0.4, , ,0,9.8,983.7,4.1,0,11,0,190,0,17, , , , , , ,162,dly1875_galway-athenry.csv
14-Nov-10,0,8.3,0,-3, , ,0,0.2,991.8,3.1,0,10,0,150,0,16, , , , , , ,441,dly1875_galway-athenry.csv
15-Nov-10,0,9.5,0,0.3, , ,0,1.6,1005.3,3.5,0,9,0,290,0,15, , , , , , ,389,dly1875_galway-athenry.csv
16-Nov-10,0,9.6,0,4.5, , ,0,8.4,998.1,11.1,0,21,0,120,0,36, , , , , , ,200,dly1875_galway-athenry.csv
17-Nov-10,0,10,0,6.3, , ,0,8.6,982.6,12.2,0,19,0,150,0,29, , , , , , ,358,dly1875_galway-athenry.csv
18-Nov-10,0,10,0,4.9, , ,0,8.9,989.2,10.3,0,18,0,240,0,27, , , , , , ,270,dly1875_galway-athenry.csv
19-Nov-10,0,9.7,0,2.5, , ,0,0.4,1001.8,5,0,9,0,70,0,12, , , , , , ,400,dly1875_galway-athenry.csv
20-Nov-10,0,8.9,0,4.4, , ,0,0,1009.6,6.5,0,11,0,60,0,15, , , , , , ,260,dly1875_galway-athenry.csv
21-Nov-10,0,6.6,0,-0.7, , ,0,0,1013.5,5.7,0,9,0,20,0,16, , , , , , ,488,dly1875_galway-athenry.csv
22-Nov-10,0,6.7,0,-4, , ,0,0, ,2.9,0,8,0,20,0,12, , , , , , ,309,dly1875_galway-athenry.csv
23-Nov-10,0,6.5,0,-4.6, , ,0,0.1, ,1.6,0,5,0,320,0,7, , , , , , ,447,dly1875_galway-athenry.csv
24-Nov-10,0,5.4,0,-0.9, , ,0,0.5,1011.2,3.9,0,9,0,320,0,14, , , , , , ,293,dly1875_galway-athenry.csv
25-Nov-10,0,5.7,0,-2.2, , ,0,2.9,1012.8,6.8,0,10,0,270,0,16, , , , , , ,422,dly1875_galway-athenry.csv
26-Nov-10,0,5,0,-0.4, , ,0,4.2,1007,7.2,0,12,0,340,0,19, , , , , , ,384,dly1875_galway-athenry.csv
27-Nov-10,0,1.7,0,-2.2, , ,0,0.4,1006.2,6,0,10,0,350,0,16, , , , , , ,425,dly1875_galway-athenry.csv
28-Nov-10,0,-1.1,0,-7.5, , ,0,0,1004.2,2,0,6,0,340,0,8, , , , , , ,316,dly1875_galway-athenry.csv
29-Nov-10,0,-1.7,0,-6.4, , ,0,0,1010.2,2.7,0,6,0,50,0,9, , , , , , ,246,dly1875_galway-athenry.csv
30-Nov-10,0,1.4,0,-4, , ,0,3,1014.5,7.4,0,14,0,40,0,22, , , , , , , ,dly1875_galway-athenry.csv
01-Dec-10,0,-0.7,0,-5.7, , ,0,0,1014,6.7,0,9,0,0,0,15, , , , , , ,0,dly1875_galway-athenry.csv
02-Dec-10,0,-1.8,0,-10.1, , ,0,0,1012.9,4.6,0,9,0,0,0,13, , , , , , ,0,dly1875_galway-athenry.csv
03-Dec-10,0,4.3,0,-9, , ,0,0,1004.1,5.1,0,10,0,190,0,17, , , , , , ,0,dly1875_galway-athenry.csv
04-Dec-10,0,2.3,0,-6.3, , ,0,2,999.8,2.1,0,5,0,10,0,7, , , , , , ,0,dly1875_galway-athenry.csv
05-Dec-10,0,3.7,0,-6.3, , ,0,0,1002.5,2.1,0,7,0,310,0,9, , , , , , ,0,dly1875_galway-athenry.csv
06-Dec-10,0,1.4,0,-6.4, , ,0,1.5,997.4,4.5,0,11,0,10,0,17, , , , , , ,279,dly1875_galway-athenry.csv
07-Dec-10,0,1.6,0,-5.2, , ,0,0,1004.5,6,0,9,0,10,0,15, , , , , , ,393,dly1875_galway-athenry.csv
08-Dec-10,0,2.3,0,-6.6, , ,0,0,1018.1,4.4,0,8,0,320,0,10, , , , , , ,388,dly1875_galway-athenry.csv
09-Dec-10,0,5.9,0,-5.4, , ,0,0,1028.3,2.7,0,7,0,250,0,12, , , , , , ,132,dly1875_galway-athenry.csv
10-Dec-10,0,8.1,0,2.2, , ,0,0,1029.3,3.2,0,6,0,220,0,9, , , , , , ,152,dly1875_galway-athenry.csv
11-Dec-10,0,5.5,0,-1.9, , ,0,0.4,1024.4,2.3,0,7,0,60,0,10, , , , , , ,143,dly1875_galway-athenry.csv
12-Dec-10,0,3.9,0,-2.8, , ,0,0,1019.8,5,0,12,0,80,0,15, , , , , , ,225,dly1875_galway-athenry.csv
13-Dec-10,0,4.4,0,-1.8, , ,0,0,1023.6,5.4,0,9,0,100,0,13, , , , , , ,263,dly1875_galway-athenry.csv
14-Dec-10,0,5.1,0,-2.7, , ,0,0,1033.1,3.6,0,6,0,60,0,9, , , , , , ,331,dly1875_galway-athenry.csv
15-Dec-10,0,5.7,0,2.8, , ,0,0.2,1033.9,4,0,8,0,230,0,11, , , , , , ,125,dly1875_galway-athenry.csv
16-Dec-10,0,8.3,0,-2.2, , ,0,1.7,1017.9,9.2,0,20,0,330,0,30, , , , , , ,148,dly1875_galway-athenry.csv
17-Dec-10,0,1.5,0,-2.7, , ,0,2.2,998,6.1,0,11,0,290,0,16, , , , , , ,300,dly1875_galway-athenry.csv
18-Dec-10,0,-1.5,0,-7.8, , ,0,0.4,988,4.3,0,8,0,90,0,12, , , , , , ,242,dly1875_galway-athenry.csv
19-Dec-10,0,-2,0,-8.9, , ,0,0,991.1,6.3,0,10,0,70,0,15, , , , , , ,191,dly1875_galway-athenry.csv
20-Dec-10,0,-5.3,0,-13.8, , ,0,0.1,997.4,2.3,0,6,0,60,0,10, , , , , , ,348,dly1875_galway-athenry.csv
21-Dec-10,0,-4.2,0,-13.6, , ,0,0,1001.9,2.4,0,6,0,50,0,9, , , , , , ,358,dly1875_galway-athenry.csv
22-Dec-10,0,-5.7,0,-15.8, , ,0,0,1008.4,1.1,0,3,0,350,0,6, , , , , , ,373,dly1875_galway-athenry.csv
23-Dec-10,0,-2.4,0,-13.6, , ,0,0.2,1015.8,0.9,0,4,0,350,0,5, , , , , , ,349,dly1875_galway-athenry.csv
24-Dec-10,0,-4.7,0,-14.9, , ,0,0,1021.3,0.3,0,1,0,20,0,2, , , , , , ,382,dly1875_galway-athenry.csv
25-Dec-10,0,-2.5,0,-14.5, , ,0,0,1022.3,2.1,0,7,0,80,0,9, , , , , , ,352,dly1875_galway-athenry.csv
26-Dec-10,0,6.9,0,-3.8, , ,0,7.4,1009.4,11.6,0,16,0,150,0,28, , , , , , ,30,dly1875_galway-athenry.csv
27-Dec-10,0,9.5,0,6.8, , ,0,9.4,996,8.1,0,15,0,150,0,27, , , , , , ,54,dly1875_galway-athenry.csv
28-Dec-10,0,11.5,0,5.6, , ,0,0.2,999.5,6.4,0,11,0,180,0,17, , , , , , ,135,dly1875_galway-athenry.csv
29-Dec-10,0,10.4,0,5.9, , ,0,6.6,1009.1,6.6,0,11,0,190,0,16, , , , , , ,59,dly1875_galway-athenry.csv
30-Dec-10,0,8.8,0,6.7, , ,0,0,1017.4,5.9,0,10,0,80,0,14, , , , , , ,143,dly1875_galway-athenry.csv
31-Dec-10,0,7.5,0,5, , ,0,0,1021.8,2.3,0,5,0,80,0,8, , , , , , ,63,dly1875_galway-athenry.csv
01-Jan-11,0,7.9,0,1.6, , ,0,0.2,1024.5,3.5,0,7,0,300,0,11, , , , , , ,161,dly1875_galway-athenry.csv
02-Jan-11,0,2.7,0,-0.1, , ,0,0,1025.6,3.5,0,7,0,20,0,13, , , , , , ,118,dly1875_galway-athenry.csv
03-Jan-11,0,2.7,0,-3.8, , ,0,0,1018.5,2.6,0,5,0,50,0,7, , , , , , ,250,dly1875_galway-athenry.csv
04-Jan-11,0,6.5,0,-1.5, , ,0,8.8,1003.3,8.3,0,18,0,210,0,27, , , , , , ,67,dly1875_galway-athenry.csv
05-Jan-11,0,7.4,0,-2.8, , ,0,0.2,990.6,5.4,0,17,0,240,0,30, , , , , , ,283,dly1875_galway-athenry.csv
06-Jan-11,0,4,0,-4.2, , ,0,0,993.6,3.4,0,9,0,10,0,15, , , , , , ,301,dly1875_galway-athenry.csv
07-Jan-11,0,1.1,0,-4, , ,0,0,992.3,7.3,0,11,0,0,0,16, , , , , , ,218,dly1875_galway-athenry.csv
08-Jan-11,0,5.7,0,-6.3, , ,0,1.4,993.9,6.8,0,19,0,240,0,31, , , , , , ,215,dly1875_galway-athenry.csv
09-Jan-11,0,5.8,0,-4.7, , ,0,0,1002.8,4.1,0,7,0,200,0,15, , , , , , ,342,dly1875_galway-athenry.csv
10-Jan-11,0,7.8,0,2.1, , ,0,6,994.7,5.9,0,15,0,320,0,20, , , , , , ,91,dly1875_galway-athenry.csv
11-Jan-11,0,8,0,0.1, , ,0,15.2,1000.4,6.9,0,14,0,310,0,21, , , , , , ,216,dly1875_galway-athenry.csv
12-Jan-11,0,11.3,0,7.9, , ,0,9.4,998.1,8.9,0,16,0,230,0,25, , , , , , ,76,dly1875_galway-athenry.csv
13-Jan-11,0,11.2,0,8.4, , ,0,4.6,997.1,7.4,0,15,0,240,0,27, , , , , , ,117,dly1875_galway-athenry.csv
14-Jan-11,0,10.1,0,6.1, , ,0,11.2,995.9,11.2,0,18,0,230,0,30, , , , , , ,331,dly1875_galway-athenry.csv
15-Jan-11,0,12.1,0,8.6, , ,0,39.8,991.5,16.2,0,23,0,200,0,37, , , , , , ,23,dly1875_galway-athenry.csv
16-Jan-11,0,10.9,0,3.9, , ,0,3.4,1000.9,11.6,0,18,0,210,0,28, , , , , , ,385,dly1875_galway-athenry.csv
17-Jan-11,0,8.1,0,-3, , ,0,1,1015.1,2.8,0,11,0,260,0,19, , , , , , ,362,dly1875_galway-athenry.csv
18-Jan-11,0,7.2,0,-4.1, , ,0,0,1025.4,2.3,0,6,0,240,0,8, , , , , , ,463,dly1875_galway-athenry.csv
19-Jan-11,0,6.3,0,-4.2, , ,0,0,1030.4,3.2,0,6,0,150,0,9, , , , , , ,491,dly1875_galway-athenry.csv
20-Jan-11,0,3.7,0,-3.6, , ,0,0,1033.4,4.1,0,7,0,90,0,9, , , , , , ,408,dly1875_galway-athenry.csv
21-Jan-11,0,5.6,0,-4.9, , ,0,0,1036.7,2,0,4,0,340,0,5, , , , , , ,502,dly1875_galway-athenry.csv
22-Jan-11,0,3.4,0,-4.5, , ,0,0,1037.9,2.9,0,6,0,50,0,9, , , , , , ,286,dly1875_galway-athenry.csv
23-Jan-11,0,2.3,0,-2, , ,0,0,1036.9,1.5,0,4,0,330,0,6, , , , , , ,238,dly1875_galway-athenry.csv
24-Jan-11,0,6.8,0,-0.2, , ,0,0.4,1031.4,3.6,0,7,0,250,0,11, , , , , , ,235,dly1875_galway-athenry.csv
25-Jan-11,0,9.3,0,5.4, , ,0,1.4,1019.3,7.7,0,14,0,320,0,21, , , , , , ,119,dly1875_galway-athenry.csv
26-Jan-11,0,8.2,0,1.3, , ,0,0,1013.8,7.5,0,11,0,340,0,19, , , , , , ,369,dly1875_galway-athenry.csv
27-Jan-11,0,5.5,0,-0.6, , ,0,0,1018.8,6.2,0,10,0,80,0,15, , , , , , ,326,dly1875_galway-athenry.csv
28-Jan-11,0,4.4,0,-4.1, , ,0,0,1021,2.8,0,6,0,320,0,11, , , , , , ,531,dly1875_galway-athenry.csv
29-Jan-11,0,3.8,0,-0.6, , ,0,0,1020.8,3.3,0,6,0,80,0,9, , , , , , ,258,dly1875_galway-athenry.csv
30-Jan-11,0,4.6,0,0.1, , ,0,0,1019.8,4.6,0,9,0,190,0,12, , , , , , ,405,dly1875_galway-athenry.csv
31-Jan-11,0,9.7,0,-0.3, , ,0,7.8,1015.7,8.2,0,14,0,230,0,22, , , , , , ,142,dly1875_galway-athenry.csv
01-Feb-11,0,9.7,0,6, , ,0,1.3,1015.4,9.5,0,17,0,230,0,26, , , , , , ,279,dly1875_galway-athenry.csv
02-Feb-11,0,11.2,0,3.8, , ,0,5.8,1009.4,14.5,0,23,0,240,0,36, , , , , , ,334,dly1875_galway-athenry.csv
03-Feb-11,0,10.1,0,2.2, , ,0,6.5,1006.4,14.8,0,31,0,220,0,46, , , , , , ,152,dly1875_galway-athenry.csv
04-Feb-11,0,12,0,7.1, , ,0,13.9,999.3,22.8,0,31,0,220,0,48, , , , , , ,121,dly1875_galway-athenry.csv
05-Feb-11,0,8.8,0,6.2, , ,0,15.9,1002.8,5.1,0,15,0,230,0,22, , , , , , ,112,dly1875_galway-athenry.csv
06-Feb-11,0,9.4,0,5.6, , ,0,37.8,1000.6,4.4,0,13,0,150,0,21, , , , , , ,250,dly1875_galway-athenry.csv
07-Feb-11,0,10.6,0,-0.2, , ,0,7,1000,9.8,0,22,0,310,0,34, , , , , , ,567,dly1875_galway-athenry.csv
08-Feb-11,0,10.2,0,-1.2, , ,0,1,1007,7,0,15,0,150,0,24, , , , , , ,447,dly1875_galway-athenry.csv
09-Feb-11,0,9.9,0,2.1, , ,0,7.8,1003.7,4.8,0,9,0,170,0,13, , , , , , ,135,dly1875_galway-athenry.csv
10-Feb-11,0,8.1,0,-0.5, , ,0,0.1,1003.1,4.8,0,11,0,110,0,15, , , , , , ,558,dly1875_galway-athenry.csv
11-Feb-11,0,11,0,1.4, , ,0,3,1000.7,5.8,0,13,0,240,0,18, , , , , , ,411,dly1875_galway-athenry.csv
12-Feb-11,0,8.2,0,0.3, , ,0,2.6,996.8,7.9,0,18,0,140,0,28, , , , , , ,373,dly1875_galway-athenry.csv
13-Feb-11,0,7.3,0,0.6, , ,0,4.8,988,2.5,0,11,0,180,0,17, , , , , , ,441,dly1875_galway-athenry.csv
14-Feb-11,0,5.8,0,1.1, , ,0,2.5,987,6,0,14,0,230,0,24, , , , , , ,604,dly1875_galway-athenry.csv
15-Feb-11,0,6.4,0,1.3, , ,0,5.2,977.3,9,0,14,0,70,0,23, , , , , , ,283,dly1875_galway-athenry.csv
16-Feb-11,0,8.9,0,-0.9, , ,0,0,984.7,6.1,0,12,0,90,0,16, , , , , , ,676,dly1875_galway-athenry.csv
17-Feb-11,0,5.9,0,0.1, , ,0,0,996.9,4,0,7,0,70,0,9, , , , , , ,365,dly1875_galway-athenry.csv
18-Feb-11,0,8.9,0,1.4, , ,0,3.7,996.8,6.8,0,13,0,120,0,21, , , , , , ,192,dly1875_galway-athenry.csv
19-Feb-11,0,12,0,4, , ,0,0.5,998.4,5.6,0,9,0,180,0,14, , , , , , ,766,dly1875_galway-athenry.csv
20-Feb-11,0,11.8,0,6, , ,0,5.7,1000.2,7.9,0,14,0,140,0,23, , , , , , ,360,dly1875_galway-athenry.csv
21-Feb-11,0,12.7,0,3.1, , ,0,0.7,1003.3,3.3,0,7,0,240,0,11, , , , , , ,791,dly1875_galway-athenry.csv
22-Feb-11,0,10.8,0,7, , ,0,5.2,1005.5,6,0,12,0,230,0,18, , , , , , ,192,dly1875_galway-athenry.csv
23-Feb-11,0,12.9,0,9.4, , ,0,3.8,1005.5,9.8,0,22,0,240,0,30, , , , , , ,506,dly1875_galway-athenry.csv
24-Feb-11,0,14.2,0,7.3, , ,0,0,1009.9,9.5,0,16,0,230,0,24, , , , , , ,449,dly1875_galway-athenry.csv
25-Feb-11,0,12.2,0,7, , ,0,9,1009.6,10.7,0,18,0,230,0,28, , , , , , ,616,dly1875_galway-athenry.csv
26-Feb-11,0,9.7,0,2.7, , ,0,2,1013,6.6,0,14,0,270,0,23, , , , , , ,860,dly1875_galway-athenry.csv
27-Feb-11,0,10.4,0,-0.8, , ,0,0.7,1022.4,7.7,0,15,0,310,0,21, , , , , , ,929,dly1875_galway-athenry.csv
28-Feb-11,0,9.8,0,-3.6, , ,0,0,1030.3,2.1,0,5,0,280,0,9, , , , , , ,913,dly1875_galway-athenry.csv
01-Mar-11,0,11.4,0,2.8, , ,0,0.1,1033.6,3.4,0,7,0,190,0,12, , , , , , ,1155,dly1875_galway-athenry.csv
02-Mar-11,0,9.8,0,-2.3, , ,0,0,1032.5,3.1,0,6,0,170,0,9, , , , , , ,970,dly1875_galway-athenry.csv
03-Mar-11,0,12.3,0,-0.6, , ,0,0,1032.5,2.9,0,5,0,90,0,7, , , , , , ,1148,dly1875_galway-athenry.csv
04-Mar-11,0,11.6,0,-1.6, , ,0,0,1029,3.6,0,7,0,70,0,9, , , , , , ,953,dly1875_galway-athenry.csv
05-Mar-11,0,11.5,0,5.6, , ,0,0,1026.6,4,0,7,0,70,0,12, , , , , , ,609,dly1875_galway-athenry.csv
06-Mar-11,0,7.5,0,-0.4, , ,0,0,1025.2,3.4,0,8,0,160,0,12, , , , , , ,258,dly1875_galway-athenry.csv
07-Mar-11,0,10.5,0,-0.7, , ,0,0.2,1021.8,4.1,0,9,0,180,0,13, , , , , , ,916,dly1875_galway-athenry.csv
08-Mar-11,0,9.9,0,1.2, , ,0,0.6,1013.5,9.7,0,20,0,230,0,28, , , , , , ,516,dly1875_galway-athenry.csv
09-Mar-11,0,10.3,0,4.2, , ,0,1.9,1007.7,14.5,0,23,0,230,0,36, , , , , , ,919,dly1875_galway-athenry.csv
10-Mar-11,0,9.5,0,2.8, , ,0,1.9,1005.1,13.7,0,23,0,250,0,35, , , , , , ,842,dly1875_galway-athenry.csv
11-Mar-11,0,5.4,0,0.3, , ,0,16.8,1002.1,5.3,0,15,0,240,0,22, , , , , , ,262,dly1875_galway-athenry.csv
12-Mar-11,0,7.7,0,-3.6, , ,0,6,994,6,0,11,0,290,0,15, , , , , , ,711,dly1875_galway-athenry.csv
13-Mar-11,0,7.2,0,-4.3, , ,0,1.2,999.4,8.8,0,19,0,300,0,26, , , , , , ,1128,dly1875_galway-athenry.csv
